"id","alias","valid_from_date","valid_to_date","nameset_id","hierarchy_name_id","admin_level","alias_dot_name","last_upddate","last_userid","message","parent_id"
NA,"oron","1/1/1990","12/31/9999",9,316823,2,"africa:nigeria:akwa_ibom:oron",17246,"kmccarthy",NA,288966
NA,"ukanafun","1/1/1990","12/31/9999",9,316837,2,"africa:nigeria:akwa_ibom:ukanafun",17246,"kmccarthy",NA,288966
NA,"uyo","1/1/1990","12/31/9999",9,316827,2,"africa:nigeria:akwa_ibom:uyo",17246,"kmccarthy",NA,288966
NA,"ogoja","1/1/1990","12/31/9999",9,316944,2,"africa:nigeria:cross_river:ogoja",17246,"kmccarthy",NA,289011
NA,"municipal_area_council","1/1/1990","12/31/9999",9,317039,2,"africa:nigeria:fct_abuja:municipal_area_council",17246,"kmccarthy",NA,288925
NA,"etim_ekpo","1/1/1990","12/31/9999",9,316834,2,"africa:nigeria:akwa_ibom:etim_ekpo",17246,"kmccarthy",NA,288966
NA,"tafawa_balewa","1/1/1990","12/31/9999",9,316880,2,"africa:nigeria:bauchi:tafawa_balewa",17246,"kmccarthy",NA,288983
NA,"jemaa","1/1/1990","12/31/9999",9,317111,2,"africa:nigeria:kaduna:jemaa",17246,"kmccarthy",NA,288985
NA,"jos_north","1/1/1990","12/31/9999",9,317406,2,"africa:nigeria:plateau:jos_north",17246,"kmccarthy",NA,290694
NA,"ibeno","1/1/1990","12/31/9999",9,316831,2,"africa:nigeria:akwa_ibom:ibeno",17246,"kmccarthy",NA,288966
NA,"askira_uba","1/1/1990","12/31/9999",9,316917,2,"africa:nigeria:borno:askira_uba",17246,"kmccarthy",NA,289012
NA,"akpabuyo","1/1/1990","12/31/9999",9,316952,2,"africa:nigeria:cross_river:akpabuyo",17246,"kmccarthy",NA,289011
NA,"kaduna_north","1/1/1990","12/31/9999",9,317127,2,"africa:nigeria:kaduna:kaduna_north",17246,"kmccarthy",NA,288985
NA,"orumba_north","1/1/1990","12/31/9999",9,316860,2,"africa:nigeria:anambra:orumba_north",17246,"kmccarthy",NA,289014
NA,"birnin_gwari","1/1/1990","12/31/9999",9,292244,2,"africa:nigeria:kaduna:birnin_gwari",17246,"kmccarthy",NA,288985
NA,"birnin_kebbi","1/1/1990","12/31/9999",9,317218,2,"africa:nigeria:kebbi:birnin_kebbi",17246,"kmccarthy",NA,288963
NA,"idemili_south","1/1/1990","12/31/9999",9,292193,2,"africa:nigeria:anambra:idemili_south",17246,"kmccarthy",NA,289014
NA,"orumba_south","1/1/1990","12/31/9999",9,292149,2,"africa:nigeria:anambra:orumba_south",17246,"kmccarthy",NA,289014
NA,"yamaltu_deba","1/1/1990","12/31/9999",9,317044,2,"africa:nigeria:gombe:yamaltu_deba",17246,"kmccarthy",NA,289844
NA,"ilorin_south","1/1/1990","12/31/9999",9,317249,2,"africa:nigeria:kwara:ilorin_south",17246,"kmccarthy",NA,288980
NA,"sabon_birni","1/1/1990","12/31/9999",9,317462,2,"africa:nigeria:sokoto:sabon_birni",17246,"kmccarthy",NA,288989
NA,"ika_north_east","1/1/1990","12/31/9999",9,316956,2,"africa:nigeria:delta:ika_north_east",17246,"kmccarthy",NA,289010
NA,"gwagwalada","1/1/1990","12/31/9999",9,317041,2,"africa:nigeria:fct_abuja:gwagwalada",17246,"kmccarthy",NA,288925
NA,"aboh_mbaise","1/1/1990","12/31/9999",9,317078,2,"africa:nigeria:imo:aboh_mbaise",17246,"kmccarthy",NA,288987
NA,"lagos_island","1/1/1990","12/31/9999",9,317263,2,"africa:nigeria:lagos:lagos_island",17246,"kmccarthy",NA,288981
NA,"abeokuta_south","1/1/1990","12/31/9999",9,317315,2,"africa:nigeria:ogun:abeokuta_south",17246,"kmccarthy",NA,288995
NA,"ife_east","1/1/1990","12/31/9999",9,317365,2,"africa:nigeria:osun:ife_east",17246,"kmccarthy",NA,288992
NA,"ardo_kola","1/1/1990","12/31/9999",9,317467,2,"africa:nigeria:taraba:ardo_kola",17246,"kmccarthy",NA,288976
NA,"kaura_namoda","1/1/1990","12/31/9999",9,291472,2,"africa:nigeria:zamfara:kaura_namoda",17246,"kmccarthy",NA,288978
NA,"mayo_belwa","1/1/1990","12/31/9999",9,316802,2,"africa:nigeria:adamawa:mayo_belwa",17246,"kmccarthy",NA,288965
NA,"mubi_south","1/1/1990","12/31/9999",9,316803,2,"africa:nigeria:adamawa:mubi_south",17246,"kmccarthy",NA,288965
NA,"yola_south","1/1/1990","12/31/9999",9,316796,2,"africa:nigeria:adamawa:yola_south",17246,"kmccarthy",NA,288965
NA,"etinan","1/1/1990","12/31/9999",9,316825,2,"africa:nigeria:akwa_ibom:etinan",17246,"kmccarthy",NA,288966
NA,"mkpat_enin","1/1/1990","12/31/9999",9,316820,2,"africa:nigeria:akwa_ibom:mkpat_enin",17246,"kmccarthy",NA,288966
NA,"kolokuma_opokuma","1/1/1990","12/31/9999",9,316881,2,"africa:nigeria:bayelsa:kolokuma_opokuma",17246,"kmccarthy",NA,288990
NA,"calabar_municipal","1/1/1990","12/31/9999",9,292226,2,"africa:nigeria:cross_river:calabar_municipal",17246,"kmccarthy",NA,289011
NA,"etsako_central","1/1/1990","12/31/9999",9,316989,2,"africa:nigeria:edo:etsako_central",17246,"kmccarthy",NA,289004
NA,"etsako_west","1/1/1990","12/31/9999",9,317005,2,"africa:nigeria:edo:etsako_west",17246,"kmccarthy",NA,289004
NA,"owan_east","1/1/1990","12/31/9999",9,316991,2,"africa:nigeria:edo:owan_east",17246,"kmccarthy",NA,289004
NA,"enugu_south","1/1/1990","12/31/9999",9,317021,2,"africa:nigeria:enugu:enugu_south",17246,"kmccarthy",NA,288996
NA,"igbo_eze_south","1/1/1990","12/31/9999",9,317028,2,"africa:nigeria:enugu:igbo_eze_south",17246,"kmccarthy",NA,288996
NA,"oji_river","1/1/1990","12/31/9999",9,317033,2,"africa:nigeria:enugu:oji_river",17246,"kmccarthy",NA,288996
NA,"bwari","1/1/1990","12/31/9999",9,317040,2,"africa:nigeria:fct_abuja:bwari",17246,"kmccarthy",NA,288925
NA,"arewa_dandi","1/1/1990","12/31/9999",9,317213,2,"africa:nigeria:kebbi:arewa_dandi",17246,"kmccarthy",NA,288963
NA,"ilorin_east","1/1/1990","12/31/9999",9,317253,2,"africa:nigeria:kwara:ilorin_east",17246,"kmccarthy",NA,288980
NA,"ilorin_west","1/1/1990","12/31/9999",9,317248,2,"africa:nigeria:kwara:ilorin_west",17246,"kmccarthy",NA,288980
NA,"akoko_south_east","1/1/1990","12/31/9999",9,317339,2,"africa:nigeria:ondo:akoko_south_east",17246,"kmccarthy",NA,288994
NA,"ibadan_south_east","1/1/1990","12/31/9999",9,292156,2,"africa:nigeria:oyo:ibadan_south_east",17246,"kmccarthy",NA,288991
NA,"sokoto_south","1/1/1990","12/31/9999",9,292487,2,"africa:nigeria:sokoto:sokoto_south",17246,"kmccarthy",NA,288989
NA,"ibiono_ibom","1/1/1990","12/31/9999",9,316819,2,"africa:nigeria:akwa_ibom:ibiono_ibom",17246,"kmccarthy",NA,288966
NA,"gwer_east","1/1/1990","12/31/9999",9,316901,2,"africa:nigeria:benue:gwer_east",17246,"kmccarthy",NA,289013
NA,"afikpo_north","1/1/1990","12/31/9999",9,316988,2,"africa:nigeria:ebonyi:afikpo_north",17246,"kmccarthy",NA,289009
NA,"umuahia_north","1/1/1990","12/31/9999",9,316781,2,"africa:nigeria:abia:umuahia_north",17246,"kmccarthy",NA,288964
NA,"katsina_ala","1/1/1990","12/31/9999",9,316905,2,"africa:nigeria:benue:katsina_ala",17246,"kmccarthy",NA,289013
NA,"biase","1/1/1990","12/31/9999",9,316938,2,"africa:nigeria:cross_river:biase",17246,"kmccarthy",NA,289011
NA,"yala","1/1/1990","12/31/9999",9,316942,2,"africa:nigeria:cross_river:yala",17246,"kmccarthy",NA,289011
NA,"ekiti_east","1/1/1990","12/31/9999",9,317017,2,"africa:nigeria:ekiti:ekiti_east",17246,"kmccarthy",NA,289003
NA,"igbo_etiti","1/1/1990","12/31/9999",9,317024,2,"africa:nigeria:enugu:igbo_etiti",17246,"kmccarthy",NA,288996
NA,"ideato_north","1/1/1990","12/31/9999",9,317055,2,"africa:nigeria:imo:ideato_north",17246,"kmccarthy",NA,288987
NA,"lagos_mainland","1/1/1990","12/31/9999",9,317261,2,"africa:nigeria:lagos:lagos_mainland",17246,"kmccarthy",NA,288981
NA,"barkin_ladi","1/1/1990","12/31/9999",9,317416,2,"africa:nigeria:plateau:barkin_ladi",17246,"kmccarthy",NA,290694
NA,"ogba_egbema_ndoni","1/1/1990","12/31/9999",9,317440,2,"africa:nigeria:rivers:ogba_egbema_ndoni",17246,"kmccarthy",NA,288993
NA,"ikot_ekpene","1/1/1990","12/31/9999",9,316838,2,"africa:nigeria:akwa_ibom:ikot_ekpene",17246,"kmccarthy",NA,288966
NA,"oruk_anam","1/1/1990","12/31/9999",9,316832,2,"africa:nigeria:akwa_ibom:oruk_anam",17246,"kmccarthy",NA,288966
NA,"itas_gadau","1/1/1990","12/31/9999",9,316863,2,"africa:nigeria:bauchi:itas_gadau",17246,"kmccarthy",NA,288983
NA,"akoko_edo","1/1/1990","12/31/9999",9,317000,2,"africa:nigeria:edo:akoko_edo",17246,"kmccarthy",NA,289004
NA,"eti_osa","1/1/1990","12/31/9999",9,317270,2,"africa:nigeria:lagos:eti_osa",17246,"kmccarthy",NA,288981
NA,"ogo_oluwa","1/1/1990","12/31/9999",9,317395,2,"africa:nigeria:oyo:ogo_oluwa",17246,"kmccarthy",NA,288991
NA,"saki_east","1/1/1990","12/31/9999",9,317377,2,"africa:nigeria:oyo:saki_east",17246,"kmccarthy",NA,288991
NA,"langtang_north","1/1/1990","12/31/9999",9,317411,2,"africa:nigeria:plateau:langtang_north",17246,"kmccarthy",NA,290694
NA,"dange_shuni","1/1/1990","12/31/9999",9,317463,2,"africa:nigeria:sokoto:dange_shuni",17246,"kmccarthy",NA,288989
NA,"osisioma_ngwa","1/1/1990","12/31/9999",9,316782,2,"africa:nigeria:abia:osisioma_ngwa",17246,"kmccarthy",NA,288964
NA,"aniocha_south","1/1/1990","12/31/9999",9,292220,2,"africa:nigeria:delta:aniocha_south",17246,"kmccarthy",NA,289010
NA,"ikpoba_okha","1/1/1990","12/31/9999",9,316995,2,"africa:nigeria:edo:ikpoba_okha",17246,"kmccarthy",NA,289004
NA,"ise_orun","1/1/1990","12/31/9999",9,317013,2,"africa:nigeria:ekiti:ise_orun",17246,"kmccarthy",NA,289003
NA,"enugu_north","1/1/1990","12/31/9999",9,317036,2,"africa:nigeria:enugu:enugu_north",17246,"kmccarthy",NA,288996
NA,"nkanu_east","1/1/1990","12/31/9999",9,317029,2,"africa:nigeria:enugu:nkanu_east",17246,"kmccarthy",NA,288996
NA,"dawakin_kudu","1/1/1990","12/31/9999",9,317140,2,"africa:nigeria:kano:dawakin_kudu",17246,"kmccarthy",NA,288984
NA,"dawakin_tofa","1/1/1990","12/31/9999",9,317169,2,"africa:nigeria:kano:dawakin_tofa",17246,"kmccarthy",NA,288984
NA,"kano_municipal","1/1/1990","12/31/9999",9,317160,2,"africa:nigeria:kano:kano_municipal",17246,"kmccarthy",NA,288984
NA,"koko_besse","1/1/1990","12/31/9999",9,317203,2,"africa:nigeria:kebbi:koko_besse",17246,"kmccarthy",NA,288963
NA,"oshodi_isolo","1/1/1990","12/31/9999",9,317271,2,"africa:nigeria:lagos:oshodi_isolo",17246,"kmccarthy",NA,288981
NA,"abeokuta_north","1/1/1990","12/31/9999",9,317313,2,"africa:nigeria:ogun:abeokuta_north",17246,"kmccarthy",NA,288995
NA,"imeko_afon","1/1/1990","12/31/9999",9,317328,2,"africa:nigeria:ogun:imeko_afon",17246,"kmccarthy",NA,288995
NA,"awka_south","1/1/1990","12/31/9999",9,316854,2,"africa:nigeria:anambra:awka_south",17246,"kmccarthy",NA,289014
NA,"nnewi_south","1/1/1990","12/31/9999",9,316849,2,"africa:nigeria:anambra:nnewi_south",17246,"kmccarthy",NA,289014
NA,"kwaya_kusar","1/1/1990","12/31/9999",9,316914,2,"africa:nigeria:borno:kwaya_kusar",17246,"kmccarthy",NA,289012
NA,"irepodun_ifelodun","1/1/1990","12/31/9999",9,317016,2,"africa:nigeria:ekiti:irepodun_ifelodun",17246,"kmccarthy",NA,289003
NA,"birnin_kudu","1/1/1990","12/31/9999",9,317088,2,"africa:nigeria:jigawa:birnin_kudu",17246,"kmccarthy",NA,288986
NA,"sule_tankarkar","1/1/1990","12/31/9999",9,317081,2,"africa:nigeria:jigawa:sule_tankarkar",17246,"kmccarthy",NA,288986
NA,"tudun_wada","1/1/1990","12/31/9999",9,317133,2,"africa:nigeria:kano:tudun_wada",17246,"kmccarthy",NA,288984
NA,"dutsin_ma","1/1/1990","12/31/9999",9,317191,2,"africa:nigeria:katsina:dutsin_ma",17246,"kmccarthy",NA,288997
NA,"port_harcourt","1/1/1990","12/31/9999",9,317441,2,"africa:nigeria:rivers:port_harcourt",17246,"kmccarthy",NA,288993
NA,"umuahia_south","1/1/1990","12/31/9999",9,316780,2,"africa:nigeria:abia:umuahia_south",17246,"kmccarthy",NA,288964
NA,"oru_west","1/1/1990","12/31/9999",9,317065,2,"africa:nigeria:imo:oru_west",17246,"kmccarthy",NA,288987
NA,"kaduna_south","1/1/1990","12/31/9999",9,317113,2,"africa:nigeria:kaduna:kaduna_south",17246,"kmccarthy",NA,288985
NA,"mopa_muro","1/1/1990","12/31/9999",9,317234,2,"africa:nigeria:kogi:mopa_muro",17246,"kmccarthy",NA,288979
NA,"ahoada_east","1/1/1990","12/31/9999",9,317443,2,"africa:nigeria:rivers:ahoada_east",17246,"kmccarthy",NA,288993
NA,"southern_ijaw","1/1/1990","12/31/9999",9,316883,2,"africa:nigeria:bayelsa:southern_ijaw",17246,"kmccarthy",NA,288990
NA,"bakassi","1/1/1990","12/31/9999",9,292227,2,"africa:nigeria:cross_river:bakassi",17246,"kmccarthy",NA,289011
NA,"bekwarra","1/1/1990","12/31/9999",9,316950,2,"africa:nigeria:cross_river:bekwarra",17246,"kmccarthy",NA,289011
NA,"isi_uzo","1/1/1990","12/31/9999",9,317026,2,"africa:nigeria:enugu:isi_uzo",17246,"kmccarthy",NA,288996
NA,"nkanu_west","1/1/1990","12/31/9999",9,317031,2,"africa:nigeria:enugu:nkanu_west",17246,"kmccarthy",NA,288996
NA,"garun_mallam","1/1/1990","12/31/9999",9,317136,2,"africa:nigeria:kano:garun_mallam",17246,"kmccarthy",NA,288984
NA,"dan_musa","1/1/1990","12/31/9999",9,317189,2,"africa:nigeria:katsina:dan_musa",17246,"kmccarthy",NA,288997
NA,"ede_south","1/1/1990","12/31/9999",9,317359,2,"africa:nigeria:osun:ede_south",17246,"kmccarthy",NA,288992
NA,"mubi_north","1/1/1990","12/31/9999",9,316791,2,"africa:nigeria:adamawa:mubi_north",17246,"kmccarthy",NA,288965
NA,"owan_west","1/1/1990","12/31/9999",9,316990,2,"africa:nigeria:edo:owan_west",17246,"kmccarthy",NA,289004
NA,"ekiti_west","1/1/1990","12/31/9999",9,292229,2,"africa:nigeria:ekiti:ekiti_west",17246,"kmccarthy",NA,289003
NA,"kafin_hausa","1/1/1990","12/31/9999",9,317098,2,"africa:nigeria:jigawa:kafin_hausa",17246,"kmccarthy",NA,288986
NA,"kiri_kasama","1/1/1990","12/31/9999",9,317083,2,"africa:nigeria:jigawa:kiri_kasama",17246,"kmccarthy",NA,288986
NA,"malam_madori","1/1/1990","12/31/9999",9,317079,2,"africa:nigeria:jigawa:malam_madori",17246,"kmccarthy",NA,288986
NA,"sabon_gari","1/1/1990","12/31/9999",9,317126,2,"africa:nigeria:kaduna:sabon_gari",17246,"kmccarthy",NA,288985
NA,"akoko_north_east","1/1/1990","12/31/9999",9,317335,2,"africa:nigeria:ondo:akoko_north_east",17246,"kmccarthy",NA,288994
NA,"jos_south","1/1/1990","12/31/9999",9,317422,2,"africa:nigeria:plateau:jos_south",17246,"kmccarthy",NA,290694
NA,"abua_odual","1/1/1990","12/31/9999",9,317444,2,"africa:nigeria:rivers:abua_odual",17246,"kmccarthy",NA,288993
NA,"akuku_toru","1/1/1990","12/31/9999",9,292484,2,"africa:nigeria:rivers:akuku_toru",17246,"kmccarthy",NA,288993
NA,"obio_akpor","1/1/1990","12/31/9999",9,317435,2,"africa:nigeria:rivers:obio_akpor",17246,"kmccarthy",NA,288993
NA,"aba_south","1/1/1990","12/31/9999",9,316787,2,"africa:nigeria:abia:aba_south",17246,"kmccarthy",NA,288964
NA,"warri_south","1/1/1990","12/31/9999",9,316975,2,"africa:nigeria:delta:warri_south",17246,"kmccarthy",NA,289010
NA,"esan_south_east","1/1/1990","12/31/9999",9,317004,2,"africa:nigeria:edo:esan_south_east",17246,"kmccarthy",NA,289004
NA,"ede_north","1/1/1990","12/31/9999",9,317348,2,"africa:nigeria:osun:ede_north",17246,"kmccarthy",NA,288992
NA,"saki_west","1/1/1990","12/31/9999",9,317382,2,"africa:nigeria:oyo:saki_west",17246,"kmccarthy",NA,288991
NA,"opobo_nkoro","1/1/1990","12/31/9999",9,317429,2,"africa:nigeria:rivers:opobo_nkoro",17246,"kmccarthy",NA,288993
NA,"yola_north","1/1/1990","12/31/9999",9,316810,2,"africa:nigeria:adamawa:yola_north",17246,"kmccarthy",NA,288965
NA,"idemili_north","1/1/1990","12/31/9999",9,316843,2,"africa:nigeria:anambra:idemili_north",17246,"kmccarthy",NA,289014
NA,"afikpo_south","1/1/1990","12/31/9999",9,316981,2,"africa:nigeria:ebonyi:afikpo_south",17246,"kmccarthy",NA,289009
NA,"owerri_north","1/1/1990","12/31/9999",9,292238,2,"africa:nigeria:imo:owerri_north",17246,"kmccarthy",NA,288987
NA,"yagba_east","1/1/1990","12/31/9999",9,317226,2,"africa:nigeria:kogi:yagba_east",17246,"kmccarthy",NA,288979
NA,"nasarawa_egon","1/1/1990","12/31/9999",9,317283,2,"africa:nigeria:nasarawa:nasarawa_egon",17246,"kmccarthy",NA,288975
NA,"ijebu_ode","1/1/1990","12/31/9999",9,317312,2,"africa:nigeria:ogun:ijebu_ode",17246,"kmccarthy",NA,288995
NA,"ibadan_north","1/1/1990","12/31/9999",9,317385,2,"africa:nigeria:oyo:ibadan_north",17246,"kmccarthy",NA,288991
NA,"quaan_pan","1/1/1990","12/31/9999",9,317410,2,"africa:nigeria:plateau:quaan_pan",17246,"kmccarthy",NA,290694
NA,"itu","1/1/1990","12/31/9999",9,316841,2,"africa:nigeria:akwa_ibom:itu",17246,"kmccarthy",NA,288966
NA,"nsit_ibom","1/1/1990","12/31/9999",9,316839,2,"africa:nigeria:akwa_ibom:nsit_ibom",17246,"kmccarthy",NA,288966
NA,"jamaare","1/1/1990","12/31/9999",9,316869,2,"africa:nigeria:bauchi:jamaare",17246,"kmccarthy",NA,288983
NA,"abaji","1/1/1990","12/31/9999",9,317042,2,"africa:nigeria:fct_abuja:abaji",17246,"kmccarthy",NA,288925
NA,"isiala_mbano","1/1/1990","12/31/9999",9,317059,2,"africa:nigeria:imo:isiala_mbano",17246,"kmccarthy",NA,288987
NA,"akure_north","1/1/1990","12/31/9999",9,317340,2,"africa:nigeria:ondo:akure_north",17246,"kmccarthy",NA,288994
NA,"ibadan_north_west","1/1/1990","12/31/9999",9,317378,2,"africa:nigeria:oyo:ibadan_north_west",17246,"kmccarthy",NA,288991
NA,"ogbomosho_south","1/1/1990","12/31/9999",9,317400,2,"africa:nigeria:oyo:ogbomosho_south",17246,"kmccarthy",NA,288991
NA,"ona_ara","1/1/1990","12/31/9999",9,317397,2,"africa:nigeria:oyo:ona_ara",17246,"kmccarthy",NA,288991
NA,"jos_east","1/1/1990","12/31/9999",9,317407,2,"africa:nigeria:plateau:jos_east",17246,"kmccarthy",NA,290694
NA,"ogu_bolo","1/1/1990","12/31/9999",9,317427,2,"africa:nigeria:rivers:ogu_bolo",17246,"kmccarthy",NA,288993
NA,"birnin_magaji_kiyaw","1/1/1990","12/31/9999",9,291475,2,"africa:nigeria:zamfara:birnin_magaji_kiyaw",17246,"kmccarthy",NA,288978
NA,"obanliku","1/1/1990","12/31/9999",9,316946,2,"africa:nigeria:cross_river:obanliku",17246,"kmccarthy",NA,289011
NA,"ndokwa_west","1/1/1990","12/31/9999",9,316968,2,"africa:nigeria:delta:ndokwa_west",17246,"kmccarthy",NA,289010
NA,"esan_north_east","1/1/1990","12/31/9999",9,316999,2,"africa:nigeria:edo:esan_north_east",17246,"kmccarthy",NA,289004
NA,"igbo_eze_north","1/1/1990","12/31/9999",9,317025,2,"africa:nigeria:enugu:igbo_eze_north",17246,"kmccarthy",NA,288996
NA,"owerri_west","1/1/1990","12/31/9999",9,317058,2,"africa:nigeria:imo:owerri_west",17246,"kmccarthy",NA,288987
NA,"obafemi_owode","1/1/1990","12/31/9999",9,317320,2,"africa:nigeria:ogun:obafemi_owode",17246,"kmccarthy",NA,288995
NA,"ogun_waterside","1/1/1990","12/31/9999",9,317327,2,"africa:nigeria:ogun:ogun_waterside",17246,"kmccarthy",NA,288995
NA,"atakunmosa_west","1/1/1990","12/31/9999",9,317358,2,"africa:nigeria:osun:atakunmosa_west",17246,"kmccarthy",NA,288992
NA,"ife_north","1/1/1990","12/31/9999",9,317354,2,"africa:nigeria:osun:ife_north",17246,"kmccarthy",NA,288992
NA,"ola_oluwa","1/1/1990","12/31/9999",9,317374,2,"africa:nigeria:osun:ola_oluwa",17246,"kmccarthy",NA,288992
NA,"karim_lamido","1/1/1990","12/31/9999",9,317469,2,"africa:nigeria:taraba:karim_lamido",17246,"kmccarthy",NA,288976
NA,"okobo","1/1/1990","12/31/9999",9,316817,2,"africa:nigeria:akwa_ibom:okobo",17246,"kmccarthy",NA,288966
NA,"igalamela_odolu","1/1/1990","12/31/9999",9,317228,2,"africa:nigeria:kogi:igalamela_odolu",17246,"kmccarthy",NA,288979
NA,"amuwo_odofin","1/1/1990","12/31/9999",9,317264,2,"africa:nigeria:lagos:amuwo_odofin",17246,"kmccarthy",NA,288981
NA,"ife_central","1/1/1990","12/31/9999",9,291468,2,"africa:nigeria:osun:ife_central",17246,"kmccarthy",NA,288992
NA,"ife_south","1/1/1990","12/31/9999",9,317353,2,"africa:nigeria:osun:ife_south",17246,"kmccarthy",NA,288992
NA,"ori_ire","1/1/1990","12/31/9999",9,291445,2,"africa:nigeria:oyo:ori_ire",17246,"kmccarthy",NA,288991
NA,"eastern_obolo","1/1/1990","12/31/9999",9,316814,2,"africa:nigeria:akwa_ibom:eastern_obolo",17246,"kmccarthy",NA,288966
NA,"ikono","1/1/1990","12/31/9999",9,316829,2,"africa:nigeria:akwa_ibom:ikono",17246,"kmccarthy",NA,288966
NA,"warri_south_west","1/1/1990","12/31/9999",9,316963,2,"africa:nigeria:delta:warri_south_west",17246,"kmccarthy",NA,289010
NA,"ajeromi_ifelodun","1/1/1990","12/31/9999",9,317257,2,"africa:nigeria:lagos:ajeromi_ifelodun",17246,"kmccarthy",NA,288981
NA,"ibeju_lekki","1/1/1990","12/31/9999",9,317262,2,"africa:nigeria:lagos:ibeju_lekki",17246,"kmccarthy",NA,288981
NA,"kuje","1990-01-01","9999-12-31",9,317037,2,"africa:nigeria:fct_abuja:kuje",17246,"kmccarthy",NA,288925
NA,"kwali","1990-01-01","9999-12-31",9,317038,2,"africa:nigeria:fct_abuja:kwali",17246,"kmccarthy",NA,288925
NA,"oron","1990-01-01","9999-12-31",9,316823,2,"africa:nigeria:akwa_ibom:oron",17246,"kmccarthy",NA,288966
NA,"ukanafun","1990-01-01","9999-12-31",9,316837,2,"africa:nigeria:akwa_ibom:ukanafun",17246,"kmccarthy",NA,288966
NA,"uyo","1990-01-01","9999-12-31",9,316827,2,"africa:nigeria:akwa_ibom:uyo",17246,"kmccarthy",NA,288966
NA,"ogoja","1990-01-01","9999-12-31",9,316944,2,"africa:nigeria:cross_river:ogoja",17246,"kmccarthy",NA,289011
NA,"municipal_area_council","1990-01-01","9999-12-31",9,317039,2,"africa:nigeria:fct_abuja:municipal_area_council",17246,"kmccarthy",NA,288925
NA,"etim_ekpo","1990-01-01","9999-12-31",9,316834,2,"africa:nigeria:akwa_ibom:etim_ekpo",17246,"kmccarthy",NA,288966
NA,"ibeno","1990-01-01","9999-12-31",9,316831,2,"africa:nigeria:akwa_ibom:ibeno",17246,"kmccarthy",NA,288966
NA,"akpabuyo","1990-01-01","9999-12-31",9,316952,2,"africa:nigeria:cross_river:akpabuyo",17246,"kmccarthy",NA,289011
NA,"gwagwalada","1990-01-01","9999-12-31",9,317041,2,"africa:nigeria:fct_abuja:gwagwalada",17246,"kmccarthy",NA,288925
NA,"etinan","1990-01-01","9999-12-31",9,316825,2,"africa:nigeria:akwa_ibom:etinan",17246,"kmccarthy",NA,288966
NA,"mkpat_enin","1990-01-01","9999-12-31",9,316820,2,"africa:nigeria:akwa_ibom:mkpat_enin",17246,"kmccarthy",NA,288966
NA,"calabar_municipal","1990-01-01","9999-12-31",9,292226,2,"africa:nigeria:cross_river:calabar_municipal",17246,"kmccarthy",NA,289011
NA,"bwari","1990-01-01","9999-12-31",9,317040,2,"africa:nigeria:fct_abuja:bwari",17246,"kmccarthy",NA,288925
NA,"ibiono_ibom","1990-01-01","9999-12-31",9,316819,2,"africa:nigeria:akwa_ibom:ibiono_ibom",17246,"kmccarthy",NA,288966
NA,"biase","1990-01-01","9999-12-31",9,316938,2,"africa:nigeria:cross_river:biase",17246,"kmccarthy",NA,289011
NA,"yala","1990-01-01","9999-12-31",9,316942,2,"africa:nigeria:cross_river:yala",17246,"kmccarthy",NA,289011
NA,"ikot_ekpene","1990-01-01","9999-12-31",9,316838,2,"africa:nigeria:akwa_ibom:ikot_ekpene",17246,"kmccarthy",NA,288966
NA,"oruk_anam","1990-01-01","9999-12-31",9,316832,2,"africa:nigeria:akwa_ibom:oruk_anam",17246,"kmccarthy",NA,288966
NA,"bakassi","1990-01-01","9999-12-31",9,292227,2,"africa:nigeria:cross_river:bakassi",17246,"kmccarthy",NA,289011
NA,"bekwarra","1990-01-01","9999-12-31",9,316950,2,"africa:nigeria:cross_river:bekwarra",17246,"kmccarthy",NA,289011
NA,"itu","1990-01-01","9999-12-31",9,316841,2,"africa:nigeria:akwa_ibom:itu",17246,"kmccarthy",NA,288966
NA,"nsit_ibom","1990-01-01","9999-12-31",9,316839,2,"africa:nigeria:akwa_ibom:nsit_ibom",17246,"kmccarthy",NA,288966
NA,"abaji","1990-01-01","9999-12-31",9,317042,2,"africa:nigeria:fct_abuja:abaji",17246,"kmccarthy",NA,288925
NA,"obanliku","1990-01-01","9999-12-31",9,316946,2,"africa:nigeria:cross_river:obanliku",17246,"kmccarthy",NA,289011
NA,"okobo","1990-01-01","9999-12-31",9,316817,2,"africa:nigeria:akwa_ibom:okobo",17246,"kmccarthy",NA,288966
NA,"eastern_obolo","1990-01-01","9999-12-31",9,316814,2,"africa:nigeria:akwa_ibom:eastern_obolo",17246,"kmccarthy",NA,288966
NA,"ikono","1990-01-01","9999-12-31",9,316829,2,"africa:nigeria:akwa_ibom:ikono",17246,"kmccarthy",NA,288966
NA,"ijebu_north_east","1990-01-01","9999-12-31",9,291461,2,"africa:nigeria:ogun:ijebu_north_east",17246,"kmccarthy",NA,288995
NA,"remo_north","1990-01-01","9999-12-31",9,317319,2,"africa:nigeria:ogun:remo_north",17246,"kmccarthy",NA,288995
NA,"odo_otin","1990-01-01","9999-12-31",9,317357,2,"africa:nigeria:osun:odo_otin",17246,"kmccarthy",NA,288992
NA,"ibadan_north_east","1990-01-01","9999-12-31",9,317392,2,"africa:nigeria:oyo:ibadan_north_east",17246,"kmccarthy",NA,288991
